USERID,VALUE,TRGPROGID,TRGPROG,TRGPROG_NAME
User_128,48.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_146,48.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_33,48.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_133,48.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_14,48.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_143,48.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_32,48.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_57,48.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_55,48.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_35,48.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_72,48.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_136,48.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_128,48.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_146,48.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_33,48.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_133,48.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_14,48.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_143,48.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_32,48.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_105,48.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_80,48.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_48,48.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_73,48.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_57,48.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_55,48.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_35,48.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_72,48.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_136,48.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_128,48.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_146,48.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_33,48.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_133,48.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_14,48.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_143,48.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_32,48.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_57,48.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_55,48.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_35,48.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_72,48.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_136,48.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_128,48.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_146,48.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_33,48.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_133,48.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_14,48.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_143,48.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_32,48.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_105,48.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_80,48.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_48,48.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_73,48.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_55,48.22,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_55,48.22,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_55,48.22,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_55,48.22,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_55,48.22,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_55,48.22,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_55,48.22,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_55,48.22,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_135,48.45,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_135,48.45,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_135,48.45,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_135,48.45,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_135,48.45,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_135,48.45,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_135,48.45,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_135,48.45,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_01,48.92,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_01,48.92,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_41,48.93,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_41,48.93,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_65,48.95,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_65,48.95,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_65,48.95,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_65,48.95,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_65,48.95,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_65,48.95,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_65,48.95,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_65,48.95,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_86,48.97,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_86,48.97,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_86,48.97,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_86,48.97,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_86,48.97,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_86,48.97,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_86,48.97,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_86,48.97,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_39,48.98,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_39,48.98,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_40,49.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_101,49.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_109,49.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_86,49.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_58,49.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_107,49.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_08,49.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_121,49.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_34,49.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_46,49.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_40,49.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_101,49.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_109,49.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_86,49.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_58,49.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_107,49.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_08,49.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_121,49.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_34,49.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_46,49.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_86,49.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_100,49.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_94,49.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_81,49.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_76,49.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_62,49.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_108,49.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_49,49.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_54,49.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_68,49.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_40,49.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_101,49.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_109,49.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_86,49.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_58,49.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_107,49.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_08,49.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_121,49.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_34,49.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_46,49.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_40,49.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_101,49.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_109,49.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_86,49.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_58,49.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_107,49.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_08,49.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_121,49.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_34,49.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_46,49.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_86,49.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_100,49.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_94,49.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_81,49.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_76,49.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_62,49.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_108,49.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_49,49.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_54,49.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_68,49.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_76,49.03,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_146,49.03,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_76,49.03,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_146,49.03,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_76,49.03,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_146,49.03,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_76,49.03,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_146,49.03,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_76,49.03,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_146,49.03,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_76,49.03,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_146,49.03,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_76,49.03,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_146,49.03,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_76,49.03,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_146,49.03,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_34,49.04,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_34,49.04,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_103,49.07,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_103,49.07,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_103,49.07,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_103,49.07,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_103,49.07,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_103,49.07,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_103,49.07,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_103,49.07,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_09,49.09,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_09,49.09,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_124,49.10,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_124,49.10,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_124,49.10,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_124,49.10,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_124,49.10,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_124,49.10,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_124,49.10,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_124,49.10,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_21,49.19,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_21,49.19,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_144,49.20,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_144,49.20,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_144,49.20,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_144,49.20,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_144,49.20,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_144,49.20,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_144,49.20,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_144,49.20,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_15,49.24,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_06,49.24,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_15,49.24,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_06,49.24,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_53,49.25,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_53,49.25,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_53,49.25,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_53,49.25,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_53,49.25,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_53,49.25,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_53,49.25,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_53,49.25,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_83,49.28,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_83,49.28,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_83,49.28,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_83,49.28,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_83,49.28,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_83,49.28,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_83,49.28,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_83,49.28,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_07,49.29,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_07,49.29,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_67,49.30,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_61,49.30,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_44,49.30,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_67,49.30,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_61,49.30,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_150,49.30,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_67,49.30,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_61,49.30,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_10,49.30,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_120,49.30,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_150,49.30,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_51,49.30,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_51,49.30,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_67,49.30,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_61,49.30,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_44,49.30,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_67,49.30,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_61,49.30,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_150,49.30,CCS07_COLLABORATION,CCS07,COLLABORATION
User_10,49.30,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_120,49.30,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_67,49.30,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_61,49.30,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_150,49.30,CCS11_INFLUENCE,CCS11,INFLUENCE
User_67,49.30,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_61,49.30,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_51,49.30,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_67,49.30,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_61,49.30,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_108,49.31,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_108,49.31,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_108,49.31,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_108,49.31,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_108,49.31,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_108,49.31,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_108,49.31,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_108,49.31,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_71,49.32,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_71,49.32,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_71,49.32,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_71,49.32,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_71,49.32,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_71,49.32,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_71,49.32,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_71,49.32,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_136,49.33,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_136,49.33,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_136,49.33,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_136,49.33,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_136,49.33,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_136,49.33,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_136,49.33,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_136,49.33,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_90,49.40,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_90,49.40,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_90,49.40,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_90,49.40,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_90,49.40,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_90,49.40,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_90,49.40,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_90,49.40,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_43,49.45,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_43,49.45,CCS04_SENSEMAKING,CCS04,SENSEMAKING
